,abstract,labels
1283,robust_geometric_model fitting novel_hierarchical_model fitting_algorithm multi_structure_fitting directly_supports speed_associated genuine_structures dynamically_identify_outliers filter_unpromising_hypotheses search_space multiple_structures hypothesis_residuals method_progressively_accumulates evidence multiple_structures disproportionately_higher_number preferences_induced underlying_stratified_manner sampling_outcomes good_hypotheses organized__allowing active_discovery analysing_correlation algorithm_yields fast_guided_sampling scheme_enabled novel_dynamic_hypothesis generation_algorithm robust_fitting generatood_model hypotheses_correspond,'Optimization'
1284,surrounding_context semantic_level_patterns human_clothing sparse_coding methods_based preliminary_study_shows labeled_image_database low_level_image features human_occupation_prediction problem human_clothing_features complex_relations background_information predicting_human_occupations surrounding_context different_kinds variant_appearances possible_context reliably_distinguish_different occupations image_patches human_occupation great_application_potentials complex_details human_clothing intelligent_services part_based_modeling,'Machine learning applications'
1285,dijkstras_algorithm rates combine_local complex_motions wide_range robust_pose_estimation framework monocular_depth_images challenging_problems captures_depth_images efficiently_computable_sparse hausdorff_distance data_driven_hybrid strategy pose_estimation strong_noise depth_data combines_local_optimization magnitude_compared technical_improvements widely_available_sensor type efficiently_extract_pose features single_depth_image stream__following tracking_full_body motions novel_late_fusion scheme_based depth_cameras time_tracking,'Machine learning applications'
1286,art_approaches volumetric_dynamic_fractal spectrum_component v_dfs stochastic_self_similarities strong_robustness multi_slice_dynamic dynamic_texture dt__classification environmental_changes volume__various types encodes_fractal_structures resulting_dynamic_fractal spectrum__dfs rich_description different_views novel_tool_called dynamic_fractal_analysis widely_used_benchmark datasets experimental_evaluation sequences_consists performance analyze_sequences different_perspectives,'Optimization'
1287,attribute_classifiers attribute_level_representation different_settings hand_labeled approach_jointly_learns unseen_classes learned_representations known_classes incorporating_class_information unlabeled_images learning_attribute_based descriptions novel_transductive_setting unseen_examples unlabeled_images_available objects__unlike earlier_works,'Trustworthy machine learning'
1288,original_image nonlocal_sparsity_constraints model_achieves_convincing improvement centralized_sparsity_constraint degraded_image image_restoration_validated unknown_original_image sparse_coding novel_sparse_representation model_sparse representation_csr optimization__extensive experiments degraded__noisy available_data sparse_coding_coefficients models variational_framework,'Optimization'
1289,viewing_direction motion_discontinuities frequently_dominated penalizes_deviations flow_error scene_structure rigid_motion_prior reduces single_energy_minimization problem smoothness_term consist_largely data_term favoring_solutions encouraging_local_rigidity standard_regularization observer_motion dense_estimation scene_flow local_rigidity_constraint realistic_scenarios_image motion,'Optimization'
1290,object_detectors salient_objects open_ended_learning weakly_supervised_object localization__optimization ground_truth_bounding boxes weakly_supervised_discovery scene_recognition category_indoor spatial_extent cluttered_training_images scene_recognition dpms latent_training weakly_supervised_object localization common_visual_structure part_models dpms fully_supervised_training highly_variable cluttered_images capture_recurring_visual elements latent_parameters standard_global_image features resulting_method_outperforms latent_structure,'Optimization'
1291,theoretical_guarantee learned_bases bases_learning human_actions stanford_actions dataset sparse_coefficients closely_related jointly_model semantic_meaning method_extracts_meaningful high_order_interactions action_image human_actions define_action_attributes sparse_bases recognizing_human_actions,'Optimization'
1292,textures_caused surface_shape planar_surfaces sparse_occlusion noise wide_range deformed_book_pages generalized_cylindrical_surfaces precisely_rectify_deformation text_recognition method_leverages regular_textures sparse_error_correction urban_environments objects low_rank_matrix recovery perspective_projection larger_class curved_building_facades extensive_simulations urban_areas,'Machine learning applications'
1293,foreground foreground_masks towards_object recognition query_image effective_segmentation_prior assist_object_recognition probabilistic_formulation slightly_different_problem model_includes graph_cut_based energy_minimization foreground_mask object_recognition geometric_prior foreground_mask object_categories segmentation_algorithms_adopt methods explicitly_linked models_output interesting_objects appearance_prior enforce_spatial_coherence improve_recognition_performance tightly_related objective_function class_specific_knowledge novel_foregroundbackground_segmentation algorithm,'Machine learning applications'
1294,active_learning_approach describe__shifting discriminative_latent_model multi_class_object recognition_model active_visual_category suitable_entropy_reduction selection_criterion best_human_effort human_nameable_visual attributes choose_image_annotation requests passive_learning object_category_labels captures_object_attribute approach_directly_exploits approaches successfully_accelerate_object learning_relative,'Machine learning applications'
1295,spontaneous_facial_micro-expressions comprehensive_spontaneous_micro expression_corpus_enable induced_emotion_suppression experiment recognise_spontaneous_facial micro_expressions short_expressions successfully_recognises_spontaneous facial_micro_expressions compare_favourably human_micro_expression detection_accuracy temporal_interpolation_model rapid_involuntary_facial expressions best_knowledge facial_micro_expressions accurately_recognise,'Optimization'
1296,spatial_pyramid_representation overhead_imagery representation_captures land_use_classes manually_extracted discriminating_feature popular_approach visual_words non_spatial_bagof visual_words_approach higher_classification_rates graz__object image_elements visual_words performs_competitively relative_spatial_arrangement absolute_spatial_arrangement hierarchical_spatial_partitioning spatial_predicates high_resolution_aerial imagery approach_achieves_state challenging_ground_truth primary_objective imagery_generally absolute_reference_frame novel_image_representation spatial_pyramid co_occurrence spatial_relationships geometric_aspects,'Machine learning applications'
1297,action_classification_systems smoothly_parameterized_kernels employ_vocabulary_based representations histogram_kernels decision_function simultaneously_maximizing support_vector_machine svm smoothly_parameterized_histogram distance_functions svms_geometric_margin vocabulary_based_representations depends_significantly limited_kernels art_image compare_favorably classification_accuracy_achieved learn_parameters previously_published_two generalization_error classification_accuracy_depends,'Machine learning applications'
1298,temporal_distances cluster_means face_recognition global_variety test_video_sequences local_variety probabilistic_based_classifier extensive_evaluation improve_object_recognition exemplar_extraction spatio_temporal_hierarchical agglomerative_sthac method distances_based video_sequences face_video_database demonstrates local_spatio_temporal neighborhood_criterion unifies_spatial intrinsic_property automatic_extraction testing_stage incorporating_temporal_information face_exemplars introduces_perturbation,'Optimization'
1299,encode_spatial_layout gaussian_mixture_model soft_assign_version visual_words computationally_efficient compact image_regions_associated representation_yields_state local_features spatial_mean fisher_kernel_framework spatial_layout yields_excellent_performance image_representations image_representation fisher_kernels,'Optimization'
1300,manifold_structure_hidden readily_used spectral_methods superior_performance graph_construction learning_latent_semantics large_vocabulary develop_spectral_embedding approaches_based histogram_intersection_kernel sparse_coding abundant_mid_level features manifold_learning abundant_mid_level action_recognition analysis_based challenging_task action_recognition spectral_clustering spectral_methods embedding_space discriminative_high_level features topic_models linear_reconstruction spectral_methods learnt_latent_semantics learn_high_level semantic_learning,'Optimization'
1301,compact_representation energy_minimization_formulation superior_performance image_group_property updated_iteratively sparse_coding jointly_optimizes importance_measures image_groups sparse_coding_dictionary best_reconstruct sparse_dictionary sparse_representation exploits_imagroup characteristics novel_component_level dictionary_learning_framework feature_component_represents image_group component_level_importance unimportant_components unified_framework discriminative_representation,'Optimization'
1302,visual_tracking successful_tracking decent_performance detect_occlusion occlusion_reasoning occlusion_detection_algorithm universally_applicable patch_likelihoods_instead observation_likelihoods technique__target qualitative_evaluation improve_tracking_performance small_patches regular_grid_cells patch_likelihoods_observed novel_algorithm feature_vector adopt_minimization_tracker tracking_construct,'Optimization'
1303,cast_specific_metric effectively_used particular_video faces_depict uncontrolled_video_data face_track_identification video_frame improve_identification people_appearing positive_examples different_people face_identification supervision__identification performance identification_problem negative_training_examples sparse_text_based supervision cast_specific_metrics manually_labeling examples__metric include_labels movies_based face_tracks enables_effective_transfer supervised_learning face_tracks,'Optimization'
1304,adopt_sparse_coding compact_representation possible_combinations challenging_object_categorization datasets proximity_distribution_kernel scale_invariant vital_role triplets__remains local_pairwise_codebook k_means_clustering systematically_evaluate method_achieves compact_correlation_coding feature_selection local_features object_deformation codebook_construction visual_words abovementioned_techniques challenging_problem discriminative_power local_features compact_codebook performance_improvements representing_object_categories spatial_relationships visual_words doublets densely_sampled_local features spatially_close_local features representation_grows_quadratically visual_words_grow robust_representation_capturing rich_spatial_proximity information higher_order_spatial features_based local_pairwise_codebook achieves,'Optimization'
1305,"Speeded-up, Speeded-up,_relaxed include_discriminative_power geometric_invariance rigidity_constraints mapping_constraints assumptions votes_arise mapping multiple_matching_surfaces wide_range search_engine yielding_superior_performance large_scale_image retrieval g_recognition detection_registration hough_voting course__computational complexity assumptions_determine space_requirements image_retrieval relaxed_matching_process allows non_rigid_objects transformation_space appropriate_spatial_matching model underlying_features",'Machine learning applications'
1306,Decision_tree_fields dtf__local interactions image_data trained_efficiently conditional_random_fields crf fixed_dependence multiple_variables decision_trees_evaluated represent_complex_label structure fixed_neighborhood discrete_image_labeling tasks powerful_graphical_models typical_model image_data technical_contribution unary_potentials boosting_based_classifiers model_achieves_excellent results million_free_model parameters convex_approximate_likelihood function__enabling sophisticated_random_forest image_content decision_tree_field dtf pairwise_potentials generalizes_random_forests widely_used,'Machine learning applications'
1307,positive_correlation_assumption face_verification named_simultaneous_subspace pursuit_ssp methods feature_selection_strategies different_feature_selection strategies feature_selection multi_task_generalization single_task_sparsity feature_selection method selected_subsets_based omp_based_solvers regularized_feature_selection method different_solvers person_specific_face verification regularized_methods different_persons simultaneous_orthogonal_pursuit somp subspace_pursuit_method omp_based_solvers outperform_sp solvers negative_correlation_assumption unconstrained_environments simultaneous_sparse_approximation problem negative_feature_correlation assumptions multi_task_cases,'Machine learning applications'
1308,method_yields large_manually_annotated training_sets training_acquisition_process large_training_sets ultrasound_data segmentation_instead segmentation_problem statistical_pattern_recognition models fully_automatic_segmentation statistical_models main_vulnerability line_semi model annotated_images statistical_models training_sets_need models_resides statistical_model_based fully_automatic_segmentation left_ventricle lv training_sets_containing easily_adapted learning_framework extensive_exploration,'Optimization'
1309,Linear_stereo_matching overall_algorithm_produces window_size global_approaches complexity_increases_proportionally major_problems matching_algorithms_based art_stereo algorithms disparity_refinement_pipeline integral_histograms_enabling novel_cost_aggregation step complexity_independent adaptive_weight_strategy computationally_expensive grayscale_ones,'Optimization'
1310,drive_learning_based training_data features_discovered robust_features synthetic_data_directly data seeding__improve performance relative_sparsity seeded_differs_significantly synthetic_data action_recognition limited_data selection_method action_classes action_classification_task good_features directly_search,'Machine learning applications'
1311,nearby_regions geometric_consistency single_type caltech_caltech category_level_image classification kernel_appropriate underlying_grid_structure performance graphs_associated edges_reflect underlying_image_model fast_approximate_algorithm svm_based_image classification nodes_correspond,'Machine learning applications'
1312,The_NBNN_kernel kernelized_version nbnn_kernel local_generalization nbnn_computations discriminative_setting moreover powerful__non parametric_approach vector_quantization_step naive_bayes_nearest neighbor__nbnn features_kernels comparisons_good_generalization object_classification,'Trustworthy machine learning'
1313,newly_labeled_example current_model excellent_theoretical interleaves_interactive_labeling where structured_models user_clicks robustly_train large_scale_learning train_time optimality_guarantees complex_image_models annotation_effort practical_properties online_learning where interactive_labeling novel_algorithm unconstrained_pose pose_detectors maximum_likelihood_location labeling_tool_updates,'Machine learning applications'
1314,certain_heterogeneous distance_metric_spaces generalized_lower_envelope algorithm challenging_offline_tracking generalized_distance_transform developed time causal_tracker huttenlocher_recognizing approach_entails lose_sight visual_objects particularly_helpful distance_transform global_optimization significant_occlusions offline_tracking general_lower_envelope algorithm typically_smoother,'Optimization'
1315,computationally_efficient algorithm_registers hessian_recomputation inverse_compositional_framework without face_analysis_applications parametric_object_alignment particularly_suitable correlation_coefficient complex_gradients image_structures non_uniform_illumination changes face_alignment iteratively_maximizing correlation_based_approach gradient_ascent pixel_intensities illumination_changes require_efficiency gradient_correlation_coefficient results,'Learning theory'
1316,current_level_set tracking_formulations challenging_sequences good_performance level_set_framework multiple_connected_regions uses_additional_level sets novel_mechanism hierarchical_subdivision experimentally_evaluate localized_appearance_model tracked_segmentations seamlessly_integrated per_pixel_figureground probability_obtained include_detailed_object shape_information object_shape considerably_improve segmentation_based_tracking,'Machine learning applications'
1317,selective_search_enables selective_search adapt_segmentation immediate_nearby_context object_recognition approximate_locations substantially_improve expensive_features selective_search_strategy exhaustive_search precise_object_delineations reconsidering_segmentation words_method object_recognition,'Machine learning applications'
1318,training_data relatively_small_number method_achieves_equivalent global_objective_function excellent_scalability projection_vectors viewpoint_invariant_pedestrian prior_dimensionality_reduction techniques training_data linear_support_vector learned_metric wild__lfw dataset unify_dimensionality_reduction superior_performance_compared ensemble_learning metric_learning random_ensemble_metrics remetric generic_approach oxford_category_flower dataset metric_learning_scheme method_allows learns_multiple_discriminative projection_vectors_obtained metric_learning avoid_overfitting labeled_face,'Machine learning applications'
1319,shape_exhibiting_highly correlated_variations_locally training_data variations_exhibited novel_localized_principal component_analysis pca_curve evolution_approach training_shapes locally_evolved_segmentation curves locally_accurate_segmentation curves masks_indicate associated_auxiliary target__masks local_shape_priors various_regions single_hybrid global_shape localized_segmentation_curve approach_consists resulting_algorithm various_target_regions divisions parametric_model segmenting_curve_semi distant_parts global_segmentation local_variations global_parameters implicitly_represent,'Machine learning applications'
1320,candidate__key segments hypothesiss_appearance persistent_foreground_regions sequence__compared persistent_appearance binary_partitions frame_according dynamic_cues identifies_object_like regions novel_localization_prior foreground_likelihood_depends resisting_oversegmentation key_segments diverse_surroundings cues_pulled discover_hypothesis_groups background_likelihood_depends pixel_level_object segment_foreground_object ranked_hypothesis,'Optimization'
1321,algorithm_called_mil cpb training_data loose_labels loosely_labeled_training data subsequent_mil_cpb current_mil_cpb robust_classifier irrelevant_training_images flickr_com positive_contains image_categorization retrieval_performance explicitly_handle_noise test_instances images text_based_image top_ranked_training training_images confident_positive bags progressive_scheme positive_instances multi_instance_learning problem iteratively_partition positive_bags effectively_exploit,'Optimization'
1322,binary_classifiers label_noise multiple_instance_learning prohibitively_expensive art_classifiers_based expert_labeled_data training_classifiers different_levels label_noise weakly_labeled_data experiments attractive_solution handle_noisy_training data training_samples noisy_data large_scale_video taxonomic_classification singletons__offers different_sizes classification_tasks possible_approach,'Learning theory'
1323,binary_classifiers shows_significant_improvement categories node__classes directed_acyclic graph__structure relaxed_hierarchy_structure caltech object_recognition classifier_needs multiclass_classifier induced_binary_classifier negative_groups classification machine_learning generalization_error binary_classifier test_time vision_communities principled_max_margin optimization synsets__designing confusing_classes,'Optimization'
1324,non_overlapping_figure ground_segment hypotheses_potential_functions entire_image inference potential_function_parameters state cliques_combine_unary gestalt_figure qualities different_locations boundary_interface_statistics larger_interpretations tilings mid_level_statistical model maximal_cliques_sampled sampling_image_tilings maximum_likelihood image_segmentation composes_multiple_figure ground_hypotheses fg spatially_neighboring_segments graph_connecting model_parameters pairwise_compatibilities,'Optimization'
1325,heat iterative_relevance_feedback individual_images accurate_approximation quired_computation line__internally conducting_user_evaluations interactive_search imagenet_database scales_gracefully art_approach content_based_image efficient_solution upper_bound hierarchical_organization different_parts approach_dubbed_hierarchical expandable_adaptive_trace heat image_collection shown_repeatedly conducting_similar_evaluations,'Optimization'
1326,estimating_disparity_maps conjugate_subgradient_method disparity_efficiently experiments measurements__based noisy_conditions algorithm_accurately_reconstructs disparity_maps arising_optimization_problem robust_behavior large_scale_systems compressive_sensing entire_map,'Machine learning applications'
1327,point_wise_correspondence term registration_error rigid_registration gradient_based_optimization framework model_set unlike implicit_representation point_level_representation moreover registration_parameters data_set novel_formulation levengberg_marquardt_algorithm novel_formulation,'Machine learning applications'
1328,allows_estimating deforming_surfaces dominant_chromaticities developed_linking_surface normal_image intensity two_camera_stereo segmenting_images synthetic_ground_truth data novel_photometric_calibration technique_allows_calibration bayesian_information_criterion likelihood_term markov_random_field framework photometric_properties capturing_geometry multispectral_photometric_stereo method correct_photometric_properties method_estimates_per pixel_photometric_properties constant_chromaticity scenes_containing_multiple piecewise_constant_chromaticities dense_normal_map results light_sources quantitative_evaluation ransac_based_approach,'Optimization'
1329,hypergraph_matching_permits significantly_improves object_recognition scale__deformations consistently_improves successfully_used hypergraph_matching_model novel_efficient_hypergraph matching_algorithm hypergraph_matching make_matching applications_requiring feature_matching higher_order_matching algorithms semi_supervised_algorithm,'Optimization'
1330,approaches_utilising_multiple views motion_field modern_depth_sensors motion_field classification_tasks action_recognition scene_flow dataset supports_multiple_hypotheses space__modelled object_boundaries counterpart__optical flow_current_approaches smoothness_cost object_segmentation rigs moving_points particle_filter novel_formulation address_scene_flow estimation,'Machine learning applications'
1331,coarse_gaze_directions large_hand_labelled corpus conditional_random_field simultaneously_train_randomised training_data gaze_directions hand_labelled_data head_motion walking_direction conventionally_trained_classifiers surveillance_data,'Machine learning applications'
1332,visual_sensor large_scale_motion constraints__dynamically selects_inner maintaining_constant_time operation two_level_approach suitable_connected_graph object_model_building combines_accurate_pose point_constraints offline_bundle_adjustment various_types loopy_monocular_camera large_scale_slam visual_slam primary_region stereo_cameras loopy_local_browsing local__highly accurate_reconstruction hard_case pose_pose_soft constraints general_optimisation_framework stabilising_periphery outer_window_membership method_approaches,'Optimization'
1333,crowd crowd_scenes remain individual_people detections_jointly heavy_occlusions high_person_densities crowd_density leverage_information crowded_scenes person_detection individual_objects global_structure improved_significantly tracking_tasks energy_function_significantly improves_person_detection joint_energy_function crowd_density estimation significant_variation formulate_person_detection peoples_appearance,'Optimization'
1334,stability_benefits input_features languages_lines polynomial_kernels nonlinear_transformation_resulting actual_method numeric_features ordinal_measures binary_features sparse_binary_codes evaluation_metrics large_class computing_hash rank_correlation_measures ordinal_representations classifiers machine_learning_free methods numeric_values fast_similarity_search popular_hash_algorithm sparse_feature_spaces highly_favored ordinal_measures highly_nonlinear giving_rise efficient_computation computing_ordinal_embeddings deterministic__data significant_improvement trained_quickly special_case representational_transformation partial_order_statistics efficient_scheme widely_used,'Machine learning applications'
1335,multiple_object_tracking tracking_individual_objects model_multiple_objects severe_limitation identify_groups single_measurement formulated_recently multiple_match_events solved_efficiently increased_performance retaining_optimality hungarian_algorithm optimal_methods matches_computation efficient_method objects_merge graph_structure art_algorithms standard_optimal_assignment experiments polynomial_time,'Optimization'
1336,anti_aging_face original_face_image input_color_face image layers__face structure_detail approach_keeps_facial identities recovered_specular_highlight problem_called_digital facial_anti_aging face_structure hair_coloring anti_aging_faces factors_influence_human judges built_based specular_highlight single_digital_photo facial_anti_aging works making_human_faces look_younger eyebrow_change digital_photos delivers_high_quality outputs art_methods novel_problem,'Optimization'
1337,dtw dtw_solutions mocap_activity_recognition problems yield_improved_recognition accuracy efficient_algorithm constraints_imposed canonical_solutions sequence_alignment_based time_warping_property formulation_generalizes squares_reductions arbitrary_subsequence_segments optimally_determined data__instead canonical_correlation_analysis cca,'Optimization'
1338,Shared_shape_spaces simultaneous_shape_constrained segmentation shared_gaussian_process latent_variable_models multiple_parts allow_non_linear embeddings latent_space high_dimensional_shape parameter_spaces yields_faster_convergence greater_accuracy efficient_manner standard_non_hierarchical embedding__shapes gaze_tracking dimensional_spaces level_sets parameter_recovery pose_recovery learn_multimodal_shape parameter_spaces joint_space level_embedding_functions various_fields,'Machine learning applications'
1339,spatial_arrangement embedded_representation art_approaches viewpoint_estimation local_features enforces_supervised_manifold constraints regression_function_form,'Machine learning applications'
1340,globally_optimal_inference image_segmentation complete_polyhedral_characterization multicut_polytope perceptual_grouping novel_graphical_model model_induces cutting_plane_method berkeley_segmentation_benchmark confirm higher_order_graphical models represent_image_partitions higher_order_factors contours_explicit resulting_global_inference problem probability_measure probabilistic_image_segmentation cellular_complexes partitions__concentrated efficiently_computlobal optima connected_regions,'Optimization'
1341,novel_framework works_quite_well producing_solutions_comparable imposing_label_ordering constraints convex_shape_prior despite based_approaches common_solution separate_approaches penalized_differently_depending multilabel_optimization easily_adjustable exact_characterization higher_dimensions naturally_extends image_domain jump_direction label_ordering_constraints different_problems various_label_layouts penalization_functions_expressible particular__label jumps,'Machine learning applications'
1342,pixel_shifted_copies overlap_according framework_significantly_improves single_configuration video_sequences generating_n_best configurations best_algorithms approximate_algorithms part_based_models generate_multiple_pose hypotheses approach_outperforms_standard methods speech_community human_pose_estimation perform_nearly_identical user_provided_definition magnitude_faster art_pose estimation_algorithm incorporate_non_maximal suppression_cues exact_counterparts generating_multiple_object configurations,'Machine learning applications'
1343,data_set high_efficiency large_database novel_ranking_procedure sparse_models top_k small_number significant_speedup object_class_retrieval million_database large_image_data highest_ranked efficiently_retrieve_images visual_category inverted_file_indexing exploits_sparse_classification models_expressed best_known_class recognition_systems produce_categorization_accuracy linear_combinations training_examples_defining sparse_retrieval_models second_scheme_based contrasting_retrieval_schemes achieving_good_accuracy,'Optimization'
1344,full_length_videos nearly_intractable high_dimensional_spaces classical_machine algorithms employ_partial squares__pls analysis densely_sampled_grid structure_leads human_detection_method popular_inria_pedestrian dataset augments_widely_used edge_based_features extremely_high_dimensional high_degree crowded_scenes human_detection_system employing_analysis preserves_significant_discriminative information low_resolution_gray data_characteristics training_samples efficient_dimensionality_reduction technique feature_space color_information detecting_people lower_dimensional_subspace dimensions__reduced,'Machine learning applications'
1345,feature_set linear_svm partial_occlusion segmented_portion best_human_detection performance negative_response global_part_occlusion handling_method scanning_windows local_binary_pattern lbp detection_rate which occluded_region high_likelihood combining_histograms occlusion_data_constructed local_regions unoccluded_regions novel_human_detection approach_capable global_detector global_part_occlusion handling_method oriented_gradients hog best_knowledge occlusion_likelihood augmented_hog_lbp feature,'Machine learning applications'
1346,max_margin_framework faster_training quantifying_training_time core_contribution pedestrian_detection image_classification_tasks training_high_quality object_detectors approximate_arbitrary_additive models piece_wise_linear classifiers fast_training_algorithms significantly_outperform_linear classifiers,'Optimization'
1347,different_classes margin_based_cost event_recognition factors_simultaneously error_correcting_coding matrix performing_stage_wise functional_gradient_descent coding_matrix binary_partition_preferred binary_partitions factors_separately optimized_simultaneously binary_problems base_classifiers negative_gradient algorithm__informative patterns multiclass_classification major_factors multiclass_classification_problem base_classifiers_learned coding_matrix multiclass_boosting_algorithm called_adaboost_sip cost_function,'Machine learning applications'
1348,tasks__human action_detection candidate_regions cluttered_backgrounds heavy_crowds bodies action_detection shelf__even extensively_evaluated complementary_nature learning_human_action detector_based imperfect_human_detection cluttered_backgrounds satisfactory_performances novel_multiple_instance framework_smile svm_simulated_multiple instance_support vector_machines imprecise_action_locations smile_svm well_controlled_environments action_detection shopping_mall semantic_human_actions tracking__conventional algorithms public_video_action database spatial_temporal_boundary ambiguities_caused complex_scenes_suffers complex_scenes conventional_action recognition appearance_features boosted_performance validated__demonstrating,'Optimization'
1349,color_image inverse_problem color_images novel_image_representation landmark_based_sparse color_representations color_pixels small_number input_color_image intensity_image color_correction color_pixels landmark_based_representation computational_cost color_cues_provided color_transfer color_image small_subset statistics_based_representations color_histograms,'Machine learning applications'
1350,relevant_class_specific aspects multiclass_setting correct_weighting high_variability learning_techniques different_aspects easily_extendable multiple_kernel_learning training_data boosting_type_methods combination_methods visual_appearance highly_competitive include_multiple_kernel thoroughly_evaluated results difficult_problem shape__color multiple_complementary_features magnitude_faster robust_image_features highly_discriminative training_images visual_object_classification systems years_substantial_performance gains complementary_features different_features derive_ensemble_methods feature_descriptors,'Optimization'
1351,individual_users test_photograph estimating_geographic_location method_achieves travel_describes image_likelihood substantial_performance_improvement recognizable_landmarks temporal_constraints_allows million_photographs prior_distribution training_database inferring_location users_images test_sequence geolocate_images,'Optimization'
1352,topological_limits multi_region_objects unique_colourtexture_model mixture_models_ignore encode_geometric_interactions objects_contain_spatially distinct_regions medical_segmentation preferred_distances spatial_distribution method_extracts coherent_parts_versus randomly_distributed_colours need__domain combined_model scene_layout_estimation unlike distinct_region_boundary models,'Optimization'
1353,geodesic_distance_defined local_distance_functions interpolation_algorithm training_points where exact_polynomial_time algorithm piecewise_constant when metric_tensor face_recognition object_recognition introduce_hybrid_algorithms comprehensive_evaluation dimensionality_reduction online_classification digit_recognition metric_learning metric_tensor offline_phase references_points,'Machine learning applications'
1354,single_image with different_scales ii example_super resolution_correspondence broadly_classified natural_image_tend patch_redundancy combined_approach example_based_super best_possible_resolution increase_based redundantly_recur classical_multi_image super_resolution images image_scale_subpixel misalignments_rise different_scales recurrence image_gives_rise times_inside obtain_super_resolution approach_attempts high_resolution_image patches unified_framework,'Machine learning applications'
1355,certain_aspects object_class_models factorized_form local_symmetry shape_based_model individual_parts_shape enable_robust_detection transferring_knowledge training_instance model__knowledge different_levels explicitly_transfer_knowledge appearance_information transfer partial_knowledge_corresponding object_classes_trained complete_model,'Machine learning applications'
1356,learning_framework efficiently_optimize govern_pedestrian_motion variational_mode_learning continuous_pedestrian_cost model learn_parameters,'Optimization'
1357,novel_mercer_kernel unrealistic_prior_information experiments requiring_elaborate_manual multiple_structures highly_effective_approach spectral_clustering severe_outliers remove_gross_outliers considerable_inlier_noise nonlinear_dimensionality_reduction principal_component_analysis robust_fitting mercer_kernel_permits concepts parallel_discover underlying_structure well_grounded_statistical learning_methods robust_estimation_problem robust_fitting,'Machine learning applications'
1358,propagate_pairwise_constraints desirable_features greatly_improved pairwise_constraints cannot_link_constraints framework_enjoys handle_weighted_pairwise large_scale_problems main_idea multi_class_problems clustering_performance proximity_structure spectral_kernel_learning framework,'Machine learning applications'
1359,intermediate_representation_group kernel_weights different_groups finer_depiction category__extensive experiments inter_class_correlation joint_manner achieved_encouraging_performance group_sensitive_multiple kernel_gs mkl_method object_categories group_sensitive_kernel combinations intra_class_diversity group_share multi_kernels_based classifier object_categorization employ_distinct_sets object_categories gs_mkl_attempts appropriate_kernel_combination method category__images,'Optimization'
1360,unrestricted_setting_respectively significantly_improve improve_performance unrestricted_one face_identification face_images_depict learned_metrics scale__pose background_expression hairstyle data_defines methods_benefit restricted_setting negative_image_pairs learning_robust_distance measures evaluation_protocol labeled_faces labelled_image_pairs ldml challenging_data applications unrestricted_setting nearest_neighbour_approach logistic_discriminant_approach confidence_scores_obtained,'Deep learning'
1361,Kernel_active_contour graph_methods kernelized_version image_segmentation level_community apparently_different art_image segmentation_methods level_sets_method equivalence_relationship chan_vese cv__functional functional_widely_used different_ways_level sets_image information n graph_cuts kernel_active_contour level_sets fast_implementation energy_optimized well_known_graph criterion graph_cuts_image information kernel_technology different_theory_foundations computational_complexity average_association pairwise_way employ_image_information,'Machine learning applications'
1362,special_form optimization_problem supervised_learning modified_version model_accounts efficient_dual_decomposition strategy equivalent_convex_problem ii challenging__publicly globally_optimal_model dual_decomposition parts_based_model highly_optimized_svm light_algorithm learn_human_upper seemingly_difficult_problem large__exponential small__polynomial number constraints__taking advantage baseline_iterative_strategy,'Machine learning applications'
1363,higher_order_graph cuts fusion_move higher_order_binary energy_minimization image_denoising qpbo_algorithm higher_order_potentials generating_proposal_labelings markov_random_field richer_class various_vision_problems recently__optimization null_potentials order_graph_cuts,'Optimization'
1364,main_structure extracted_skeletons modeling_articulation test_image training_samples particular_advantage training_samples widely_used_benchmark image_sets natural_images recognizing_non_rigid objects algorithm_reports shape_based_algorithm local_maximum_responses skeleton__medial axis__information perform_rapid_object detection skeleton_based_active template tree_union_structure algorithm_requires max_algorithm part_based_templates non_rigid_deformation edge_extracted,'Machine learning applications'
1365,boosting_algorithm difficulties_caused correlative_multi_task learning_problem perform_local_model training local_model local_learning significantly_reduced distance_functions object_recognition_methods manifold_embedding achieves_promising_recognition rates training_numerous_local models__classifiers extra_knowledge caltech high_risk local_models training_time accomplish_specifically properly_regularized unpleasant_issues large_variations multiple__independent training_processes heavy_computational_cost reasonably_resolve parametric_space,'Machine learning applications'
1366,overlapping_short_term aging_patterns face_aging long_term_dense aging_sequences learning_strategy currently_available_databases long_term_aging patterns aging_algorithm_learns smooth_markov_process model_training partially_dense_aging databases short_span function_based_short term_aging_model infer_facial_parameters synthetic_aging_sequences validate learned_short_term aging_patterns assumptions__short term_face pattern predefined_smoothness_criteria ii term_face learns_long_term face_aging_patterns subjective_assessment objective_evaluations,'Machine learning applications'
1367,approximate_non_euclidean distances linearly_weighted_variant total_variation efficiently_optimized non_trivial_interclass distances formulate_regularizers nesterovs_method multi_class_labeling problems euclidean_distances possible_distances vector_fields prescribed_accuracy exactly_represented convex_relaxed_problem define_novel_total variation_based_regularizers,'Optimization'
1368,conditional_random_field operating pixel_level basic_unit class_segmentation aggregating_histograms local_features localize_object_classes graz images__instead previously_published_state superpixel_graph,'Machine learning applications'
