,abstract,labels
737,enabling_detection continuous_videos multiple_activities complex_non_periodic activities individual_pedestrians human_activity_recognition mainly_focused spatio_temporal_features measure_structural_similarity local_features features_extracted multiple_interacting_persons occurring_activities classifying_short_videos recognize_complex_non periodic_activities push challenging_task illumination_differs feature_points activity_recognition_methodology video__approaches spatio_temporal_local_features match_hierarchically_considers spatio_temporal_relationships novel_matching spatio_temporal_relationship match multiple_actors containing_videos, 'Social good'
738,different_scales hierarchical_structure working_volume typical_spatial_distribution robust_algorithm_applied superior_performance single_images scene_classification video_sequence different_locations appearance_based_codeword pyramid_matching_methods histogram_matching_kernel scene_categories histograms_located categorizing_video_sequences different_scene classes competitive_classification_accuracy, 'Neuroscience'
739,Hierarchical_diffusion wavelet_shape priors resulting_paradigm_supports hierarchies soft_parameterization art_methods search_space arbitrary_topologies novel_representation signal_processing challenging_medical_data sets image_segmentation reflect_arbitrary_continuous interdependencies diffusion_operator shape_data photometric_dependencies prior_knowledge object_topology encode_complex_geometric manner far__largely, 'Social good'
740,problems_involving object_classification subwindow_classifiers examples_manually_annotated action_recognition time_series large_collection detection_strategy candidate_subwindows action_recognition window_size approach_simultaneously_localizes positive_class binary_labels_indicating novel_method temporal_segments class_decision cases_superior bounding_boxes examples_annotated human_selection time_consuming_human labeling_effectively_limits discriminative_subwindow_classifier maximum_classifier_score classifier_function masks_introduces_arbitrary biases, 'Social good'
741,actions_similar voxel_indicating multiple_complex_actions employing_non_parametric significance_tests singliven_video example action_data_indicating successful_detection query_video space_time_locally adaptive_regression_kernels components_analysis pca accurately_detect analogous_features require_learning segmentation query_video motion_estimation dense_computation spatio_temporal_surroundings salient_features target_video efficiently_compared high_performance matrix_generalization algorithm_yields novel_features_employed fast_motions detecting_human_actions scalar_resemblance_volume, 'Social good'
742,classifying_medical_lesion volumes medical_images powerful_methods appearance_manifolds galaxy_images object_recognition quotient_submanifold shape_classes quotient_manifold fiber_bundles main_cause grayscale_shape_classification entangled_fibers novel_appearance_based method_called appearance_manifolds quotient_appearance_manifold mapping, 'Social good'
743,initial_noisy_vessel segment_networks_generated medical_imaging class_conditional_probabilities volumetric_voxel_level vessel_segment_level automatic_coronary_artery centerline_extraction progressive_three_tiered classification_process inter_segment_level generative_models upper_level_structural patterns significant_clinical_importance complete_coronary_artery low_level_heuristics based_tracing_algorithms tubular_structure_parsing tasks past_literature medical_semantics tubular_structure_parsing performed_manually hierarchical_machine_learning approach segmenting_clinically_defined coronary_arteries discriminative_classifiers vessel_segments low_level ambiguous_data different_vessel_branches needed_clinically generically_applicable, 'Social good'
744,partial_occlusions non_rigid_deformations possible_variations human_action_recognition large_changes discriminant_matrix incrementally_updated incremental_discriminant_analysis training_sets high_irregularities acquired_sequentially_instead canonical_correlations idcc eigenspace_merging_algorithm recognition_task challenging_problem changing_environments human_appearance discriminative_model training_samples action_data_sets art_methods, 'Social good'
745,art_offline difficult_scenarios mistake_bound closed_form_update formula class_support_vector machines_svms highly_parallel_graphics processors__gpus discuss_issues background_scene_textures dynamic_programming constrained_risk_functional efficient_inference frames central_component problem_mathematically non_stationary_distributions online_learning_framework time_performs_competitively enable_prompt_adaptation, 'Social good'
746,semantics pairwise_spatially_consistent associations typically_defined images__finding repeated_patterns mining_patterns consistent_geometric_relationships sufficiently_often structural_semantics image_compression frequently_co_occurring features visual_pattern_mining scene_understanding small_neighborhood image_collections spatial_proximity combinatorial_search high_order structural_semantics visual_pattern features_regardless visual_elements patterns image_retrieval repeated_structures man_made_objects specific_spatial_relationships visual_elements novel_unsupervised_learning algorithm_finds pair_wise associations efficient_maximal_matchings geometric_relationships, 'Social good'
747,quantitatively_evaluate ottawa_scan steps__locating segmenting__characterizing point_clouds recognize_objects_amidst approximately_billion_points urban_environments recognizing_objects potential_object_locations graph_cut_algorithm contains_approximately_million points feature_vector context classifier_trained different_alternatives segment_points_near alternative_methods truth_data classifying_clusters background_sets with cluster_nearby_points point_cluster, 'Social good'
748,salient_objects segmentation_algorithm experimentation_shows correctly_locate obtained_information enhance_interesting_objects object_size novel_operator salient_object edges__color object_annotated local_characteristics infer_visual_saliency unknown__improving novel_computational_method, 'Social good'
749,mixture_components true_objective performance_improvement scales_linearly locally_exhaustive_search fitting_deformable_models linear_classifiers facilitate_efficient best_location great_effect deformable_models_landmarks detections_overall generic_face_fitting computational_complexity fitting_objective local_experts expectation_maximization em__algorithm efficient_evaluation, 'Social good'
750,obtained_highly_promising results object_categorization superior_performances object_category geometry_information object_class discriminative_regions thomas_al robust_model object_categories scale_changes diagnostic_parts art_algorithms resulting_model learn_generic compact_model minimal_supervision_compared handling_arbitrary_rotations local_invariant_features compact_summarization, 'Social good'
751,calibration_problem estimated_prior_significantly increases production_line allows_online_calibration small_number well_constrained online_camera_recalibration planar__making calibration_difficult lack_texture contain_repeated_texture point_correspondences recalibration_information long_term_deployment parameters_drawn frequently_invalid_outside stereo_cameras vision_systems, 'Social good'
752,view__tracking factors_difficult archival_footage magnitude_larger building_large demonstrate uncontrolled_setting longer_timescales reference_episode faces__orders video_sequences semi_supervised_method group_face_images hierarchical_structure_naturally present data_collection_point appearance_features carefully_encode_representations appearance__depending labeling_track_clusters age__weight gain__changes adds_non_frontal poses make_recognition longer_clothing group_tracks labeling_years_worth video_data classifying_groups leveraging_archival_video significantly_easier smaller_scale_collections face_recognition shot_boundaries medium_time_scales varying_timescales face_library_obtained single_label_applies non_frontal_faces television_show includes_variation collecting_images face_collection, 'Social good'
753,human_actions annotated_human_action dataset human_motion boosted_space_time window_classifiers action_class_drinking human_actions substantial_variation combines_discriminative_models action__keyframe introduce_keyframe_priming action_detection test_algorithms movie_coffee controlled_settings address_recognition significantly_improve particular_focus realistic_scenarios subject_appearance motion_scenes angles, 'Social good'
754,calculation_rules model_based_image interpretation_extracts high_level information designing_model_fitting algorithms obtain_robust_objective functions publicly_available_image database face_model_fitting applications example_images_annotated specific_images humans objective_function global_optimum computational_challenge fitting_models model_fitting best_match model_parameters outperform_state priori_knowledge, 'Social good'
755,similarity_matrix training_set range_images complex_shapes local_shape_descriptors different_viewpoints surface_patches_defined matching_local_surface descriptors difficult_problem, 'Social good'
756,images_presenting standard_gaussians multimodal_images_presenting gross_dissimilarities model__smm outliers__experimental main_idea pixel_similarity_based algorithm_accurate rigid_registration method_relies providing_robustness reference_image_corresponds correctly_registered heavier_tails histogram_based_mutual information_method noise__missing data reference_image corresponding_components outlying_measures temporal_changes widely_used, 'Social good'
757,automatic_segmentation_method segmentation_framework geodesic_active_region framework spatially_varying_classification incorporate_anatomical_localization encode_certainty feature_selection shape_estimation_step classification_step statistical_classifier_learned class_probability_maps shape method_iterates local_deviations level_shape_model local_degrees iteratively_updated_classification based_region_term extends_spatially_varying classification latadolinium_enhanced cardiac shape_estimation anatomical_variability, 'Social good'
758,models_abilities video_sequence_generates texture_changes estimates_complete_facial structure face_modeling estimate_unknown_components regress_unknown_facial information compact_temporal_description stabilizes_live_facial images resulting_canonical_texture stabilized_natural_video sequences_generated generalization_capability models_parameters span_known eigenfeature_selectors face_trading_algorithm dimensional_partitioning ultimately_allows soft_mixture stream resulting_continuous dynamic_estimation estimate_absent_facial components iterative_algorithm missing_pixels filter_imperfections statistical_model, 'Social good'
759,color_based_recognition making_color_based classification_methods vary_significantly surface_reflectance roadhighway_scenes nonparametrically_learned color_recognition outdoor_images successfully_tested objects_based viewing_conditions machine_vision_images color_associated varying_illuminating indoor_andor_constrained imagery neural_networks second_method_shows daylight_illumination perceived_color scene_context develops_context_based models object_color, 'Social good'
760,mean_gestures linear_model standard_hidden_markov model_method expectation_maximization em__method output_probabilities parameterized_gesture two__different quantifying_parameters meaningful_variation point_gesture gesture_recognition parametric_hmm parametric_simultaneously_recognizes parameterized_gesture global_parametric_variation input_features directly_measured dimensional_hand position_measurements, 'Social good'
761,dimensional dimensional_methods recognition_performance data_stream continuous_recognition continuous_american_sign language_asl sentences recognizing_isolated temporally_segmenting hmms_improve context_dependent_modeling hidden_markov_models hmms vision_methods novel_method geometric_properties sign_vocabulary model_context_dependent hmms three_dimensional_features outperform_dimensional features vision_methods coupling_three_dimensional, 'Social good'
762,"Accurate, Accurate,_real-time, unadorned_lip components__shape models_motion models hidden_markov_model recognition visual_signal_stabilises robustly_tracked human_speech efficient_algorithms noisy_speech outer_contours acoustic_speech_recognisers enables_robust_recognition visual_components focused_colour_feature unadorned_lips inherently_multi_modal", 'Social good'
763,simultaneous_detection segmentation periodicity_perception spatiotemporal_periodicity accurate_quantitative_periodicity measure__hence optical_flow_based techniques periodicity_filter periodicity_representation periodicity_templates periodic_event low_level_model, 'Social good'
764,image_clutter reject_image_measurements stochastic_version image_clutter occlusions combined_spatio_velocity space kalman_filter_based snake_model velocity_snake optical_flow_measurements active_contour_model combined_tracking optical_flow_based measurement_error object_tracking numerical_noise imagradient nonrigid_boundaries nonrigid_objects, 'Social good'
765,View-based_object_matching compact_representation highly_invariant fine_level_matching wavelet_transform object_view saliency_graphs saliency_graph smg topological_similarity second_computes translation__rotation image large_database geometrical_similarity smgs__providing novel_view_based object_representation salient_regions coarse_level_matching representation_required, 'Neuroscience'
766,face_images face_recognition fuzzy_evidence_aggregation method eye_forehead mouth facial_feature_forms fuzzy_information_fusion technique face_boundary front__upright view deformable_templates nose_windows locating_head_area fuzzy_density_measure partial_evidence head_model classification__based face_rotations compensating_rotated_facial features, 'Social good'
767,weighted_graph efficiently_finding define_motion_profile vectors motion_segmentation_algorithm incorporates_knowledge image_sequence segmenting_long_image sequences motion_profiles image_velocity recursive_update_procedure spatiotemporal_graph_formed image_sequence group_correspondence connecting_pixels spatiotemporal_neighborhood salient_partitions probability_distribution graph_edges, 'Social good'
768,shape_inference unfortunately__virtually minimum_description_length criteria explicitly_accounts region_growing_algorithm solved_simultaneously understand_texture uniformly_textured_surfaces image__texture segmentation_algorithms_rely region_growing_algorithm local_frequency_domain image_understanding uniform_texture texture__shape compute_local_surface normals images__texture segmentation cues frontalized_texture_patches combined_problem perspective_distortions texture_segmentation effects__relying image_spectrogram turn_used current_algorithms, 'Social good'
769,face_images single_input_image geometrical_relationships facial_expressions overall_pattern mosaic_method_representing energy build_models different_expressions emotion_space expression unknown_human_face horizontal_projections dimensional_net called_potential_net method_deals facial_information faceness finalist__precise location facial_organs finding_candidates histogram_analysis input_imagery emotion_space face_area recognizing_hisher_facial expression_represented unknown_subject emotion_space deformation_patterns, 'Social good'
770,face_images robust_multi_resolution search_algorithm statistical_analysis facial_appearance highly_variable sources compact_parametrised_model pose__facial expression variability_include_individual appearance expression_recognition grey_level_appearance model_represents image_coding person_identification pose_recovery gender_recognition good_approximation grey_level_appearance parameters main_facial_features face_images, 'Social good'
771,Probabilistic_object recognition ratio_curves object_recognition_algorithm recognition_process measured_angles hypothesis_sets highest_rank probabalistic_expression fully_implemented model_features matching_features various_types image_features tracing_angle hypothesis_sets vertex_position probabilistic_peaking_effect viewing_sphere pose_uncertainty match_hypothesis match_hypotheses, 'Social good'
772,closest_manifold_point hidden_markov_models learned_manifold reading_tasks smooth_manifold points_drawn degraded_environments image_sequence significantly_improves learning_smooth_nonlinear manifolds providing_features acoustic_speech_recognizers visual_speech_recognition task, 'Social good'
773,develop_example_based techniques expressing_prior_knowledge multiple_virtual_views pose_invariant_face recognizer view_based_approach different_poses considered_alongside scanned_passport_photo can essentially_rotate example_based_approaches known_pose view_based rotation_seen different_rotations prototype_faces recognize_faces example_views exploiting_prior_knowledge, 'Social good'
774,hash_bins geometric_hashing proceed_oppositely good_geometric_hash function statistical_characteristics elastic_hash_table makes_absolutely deformation_process major_problem_associated hash_space actually_computed geometric_hash_function hash_bins heavily_occupied computed_geometric_hash function hash_space sofm_nn_guarantees hash_space_areas sofm_nn_resembles invariants_uniformly known_topology_preserving property self_organizing_feature neural_network sofm_nn method_significantly non_uniform_distribution, 'Social good'
775,feature_extraction textured_objects foliage image_sequences polyhedral_vehicle_models stationary_camera approach_exploits edge_segment_extraction process scenes track_vehicles partially_occluded traffic_scenes_recorded directly_fitting_image gradients vehicle_pose image_data classical_approaches_based pose_estimation, 'Social good'
776,phase_space develop_techniques learning_movements joint_angles space_curves accurately_recognizes torso_location phase_space movements_defined classical_ballet_performed unsegmented_data phase_space unsegmented_stream identify_sets ground_truth_data recognizing_movements basic_idea movement__expressed fundamental_steps particular_movement learned_representation recognizing_human_body movements, 'Social good'
777,space_based view_inference discriminating_features mdf recognize_different_hand signs space_partition_tree small_number general_interpolation_scheme training_samples logarithmic_retrieval_time complexity multiclass__multivariate discriminant_analysis recognition_rate test_sequences self_organizing_framework recognizing_spatiotemporal_events patterns, 'Neuroscience'
778,facial_features cluttered_scenes mutual_distances locating_quasi_frontal views algorithm_achieved statistical_model varied_backgrounds challenging_database human_faces local_feature_detectors face_appeared_quasi translation__rotation algorithm_works handle_partial_occlusions correct_localization_rate, 'Social good'
779,natural_scenes high_performance_parallel implementation color_random_field model_describes regions color_bands spatial_interaction unsupervised_segmentation iteration_maximizes segmentation_algorithm_based local_making markov_random_field color_texture_model outdoor_scenes segmentation_algorithm color_images step_wise_optimal merging_process algorithm_amenable, 'Social good'
780,image_segmentation surfaces_according kinetic_occlusion motion_boundaries display_mixture motion_information motion_boundaries distinguish_foreground motion_information main_processing_steps resulting_networks_spatiotemporal gabor_filters motion_boundaries foreground_surfaces_tend moving_images background_purely, 'Social good'
781,decision_process different_scales statistical_regularization_framework motion_labels local_spatial_regularization temporal_prediction energy_function function_involves change_area_locations original_sequence change_detection terms__expressing adequacy motion_labels temporal_variations temporal_scale tracking_module motion_detection_exploiting temporal_integration multiscale_temporal_decomposition likelihood_test, 'Social good'
782,shape_change solid_object_moving represented_explicitly models method_operates major_assumption_underlying two_dimensional_shape change tracking_nonrigid_objects two_dimensional_image motion complex_scene image_frame successive_frames model_based_method motion_component basic_idea_underlying two_dimensional_motion change_slowly, 'Social good'
783,detection_algorithm construct_operating_curves human_psychophysics_literature vary_parameters operating_curves parameter_setting input_images performance_curves false_alarm usual_method central_concept equivalent_effect, 'Social good'
784,recognize_partially_occluded objects training_images_depicting recognize_objects image__experimental results cues numeric_measurements perceptual_organization model_graph numeric_measurements matching_procedure modeled_object general_appearance non_parametric_probability density_estimator compares_model objects__producing internal_model learning_procedureneralizes multiple_imagraphs nodes_include_feature labels object_appearance features_identified probability_distributions image_graphs probability_distribution similarity_metric_based, 'Social good'
785,effective_mechanism propagation_network_unifies model_parameters model_constraints positionsurface_normal_data planar_patches_extracted subpart_repetitions class_instance interpretation_tree geometric_constraints recognizing_instances updating_parameter_values recognition feature_constraints determine_upper different_types multiple_internal_degrees non_uniform_scaling feature_observations recognition edge_fragments sensed_features model_parameter_values lower_bounds object_classes, 'Social good'
786,feature_correspondence_problem gabor_wavelet_decomposition authors_introduce moving_camera feature_displacement approximately_decomposed camera_motion image_rotation introduced__experimental results object_motion_andor perspective_projection automatic_motion_compensation based_feature_detection image_sequences_taken correspondence_algorithm two_step_approach stationary_camera feature_points subpixel_accuracy_feature consecutive_frames computational_vision_based image_registration_algorithm local_interaction_based algorithm__methods, 'Social good'
787,qualitative_constraints classified_object_images data_driven_style selects_good object_classification high_variability segmentation_method ground_level_natural scenes local_feature_default model object_features stage_carries automatic_threshold_value satisfy_qualitative_constraints main_causes time_operating local_feature_separation window_size_selection mechanisms constrained_search second_stage_extends knowledge_based_scene classification difficulties_encountered object_classes known_local_feature default_models, 'Social good'
788,Minimum Minimum_description length_shape shape_description curved__based detect_outliers best_explains shape_fitting minimum_description_length mdl__criterion fitting_points contour_partitioning, 'Social good'
789,define_visual_motion algorithm_assumptions image_patches rectangular_patches_determined definition__visual motion accurately_described described__experimental results verify accurately_predict_future frames machine_learning typical_sequences binary_decision_tree, 'Social good'
790,process_images object_form storage_intensive_batch methods numerically_sound_preprocessing state linear_combinations_represent shape computational_techniques_improved incremental_nature time__moving weak_perspective_image sequences invariant_shape_representations linear_combinations method_makes weak_perspective noisy_image_sequences, 'Social good'
791,kalman_filtering novel_framework covariance_matrices time_varying_imagery flow_fields incremental_estimation image_sequences computing_image_flow recover_image_flow motion_boundaries second_covariance matrices_confidence measures allows_estimation estimation_theoretic_nature framework_offers certain_types prior_knowledge techniques_based image_flow_estimates discontinuous_flow_fields image_flow following_principal_advantages, 'Social good'
792,image_event_extracted novel_object_representation appearance_model hierarchy__amh defining_object_classes approach_described automatic_target_recognition engine_determines event__constitute expected_appearances input_imagery likely_corresponds matching_engine model_based_technique specific_type novel_generic_matching engine primitives_obtained, 'Social good'
793,bonsai system__recognition constrained_search binary_constraints range_images interpretation_tree constrained_search_approach object_recognition comparable_accuracy localizes_objects model_based_object recognition_system search_space experiments, 'Social good'
794,distance_transforms airfield_monitoring model_based_recognition model_pose_constraint evaluate_recognition_performance model_features aerial_reconnaissance_images model_hypothesis_confirmation benchmark_evaluation_test, 'Social good'
795,surface surface_reconstruction multiple_frame_kalman sequences combines_single_frame reconstruction_techniques, 'Social good'
796,method_performs cluttered_scenes performance_degrades_rapidly sensory_uncertainty exact_data formal_model moderate_sensor_error pixels, 'Social good'
797,author_focuses feature_correspondences geometrical_uncertainty tractable_algorithm matching_problem_provided maximal_feasible_match sets image_features uncertainty_tolerances feasible_sets transformation_space central_problem, 'Social good'
798,different_distributions model_based_motion search_required predicted_feature_measurements variable_internal_parameters unlike motion_tracking robustly_track_models greatly_decrease speed_verification subsequent_matching integrated_treatment measurement_errors treat_outliers search_process, 'Social good'
799,selecting_models candidate_object expensive_overhead naive_approaches exponential__implying empirical_data incorrect_model expected_search, 'Social good'
800,segmentation_algorithm robust_surface_segmentation method edge_site local_operators edge_labelings edge_labels crease_edge_likelihoods markov_random_field mrf__models prior_distribution region_based_segmentation scheme_resulting bayesian_framework posterior_distribution posteriori_estimate range_images edge_based_segmentation edge_labeling crease_edges, 'Social good'
801,dynamic_depth extraction_method time_taken matching_time vertical_bars direct_measurement calculate_depth image_plane dynamic_depth_extraction method__ddem mean_depths_obtained known_distance differing_depth obtained_depth near_bar half_frame_difference successfully_applied detected_edge, 'Social good'
802,negligible_impact approach_manages accelerator_employs effectively_integrates viterbi_search best_paths_mapped pruned_models n_best_hypotheses effective_technique dramatically_increased aforementioned_increase execution_time pruned_model successive_stage top__accuracy pruned_delivers_higher performance efficiently_combine simpler_hardware viterbi_beam_search acoustic_scoring time_step pruning_improves hypotheses_based viterbi_accelerator word_error_rate wer likely_sequence viterbi_search likely_paths output_scores reliable__based significantly_reduced pruned_models model_used huge_increase expensive_sort set_associative_hash table automatic_speech_recognition asr solution_approaches loosely_selects redundant_connections removing_unimportant achieves_energy_savings novel_hardware_based art_solutions computing_acoustic_scores, 'Social good'
803,Multinomial_conjunctoid statistical_machines prototype_multinomial_conjunctoid module_based statistical_learning_model optimal_states multinomial_conjunctoid learning_trials well_developed statistical_decision theory_framework reviewed__multinomial conjunctoids cmos_vlsi_technology conjunctoid_learning, 'Social good'
804,Fused-layer_CNN_accelerators adjacent_layers convolutional_layers total_transfer art_accelerator_implemented fused_layer_accelerator rapidly_growing convolutional_layers deep_convolutional_neural networks__cnns pervasive_machine_learning tasks efficiently_evaluating_cnns major_component intermediate_data fraud_detection speech_recognition natural_language_processing previously_unexplored_dimension exists xilinx_virtex fpga design_space conventional_approaches store_intermediate_data iteratively_process dominant_approach accelerator_designs fused_layer_accelerator multiple_layers creating_accelerators chip__enabling input_data, 'Social good'
805,different_approach average_reduction error_correction_codes ecc average_energy_savings nocs network__based handling_faults average_speedup retransmitted_packets process_voltage_temperature noc__typical techniques nanometer_regime device_behavior predict_faults_efficiently utilize_machine_learning techniques occurred__making pushed_faster proactive__fault tolerant_schemes dynamically_mitigate double_error_detection technique fault_affects static_single_error correction increasingly_unreliable accurately_predict_timing prediction_model decision_tree predicted_faults aging__soft errors_aggressive_transistor design standard_communication_fabric technology_continues recovery_process_inefficient, 'Social good'
806,preserving_security hardware_level_faults hardware_architectures ensuring_reliable generate_reliable natural_language_processing nlp catastrophic_effects small_error increasing_trend secure_execution smart_healthcare robust_machine_learning systems involve_advanced_data analytics machine_learning intelligent_control severe_consequences autonomous_driving significant_need deep_neural_networks dnns security_threats slight_inaccuracy, 'Social good'
807,fuzzy_logic_model ml_techniques cross_validation approach_mccv image_quality discriminant_analysis k_nearest_neighbors artificial_neural_network non_linear regression_decision tree fuzzy_logic designed_models, 'Social good'
808,engine error_free_industrial electronics_necessitates exploit_information paramount_requirement design_error functional_debugging failure_triage failure_triage average_accuracy appropriate_engineers equivocal_observation error_traces stage analyzing_large_sets functional_errors_slipping failures__grouping root_cause_analysis power automated_method guaranteeing_logic_functionality jeopardize_chip_release dates_functional_verification introduced_framework_instruments techniques functionally_robust tedious_task design_cycle machine_learning_domain growing_demand functional_errors silicon_production_introduce immense_amounts modern_sat_based debugging_tools, 'Social good'
809,effective_flow_based convolutional_features neural_network false_positive_rate enhancing_performance ddos_attacks sensitive_information spams_etc network_traffic continuously_improving botnet_detection identifying_botnets major_threats machine_learning_based botnet_detection challenging_issue evading_detection insufficient_confidence detection_accuracy classification_model committing_cybercrimes detect_modern_botnets feed_forward_artificial neural_network approach_extracts_convolutional version additional_confidence_testing, 'Social good'
810,regarded_interactions semi_supervised_study approach showed_high_authentication accuracies users_identity_based considered_activities placements distinct_subsets claimed_identity specific_one_class support_vector_machine sensor_data successfully_verifies unsupervised_verification users_style high_accuracy smartphones, 'Social good'
811,need_suspicious_flow detection hcbs_reduces deep_detection experiments employ_hierarchical_clustering long_time inherently_inaccurate_unless significantly_outperforms sampling_flow_data flow_data_relating malicious_activities effectively_analyzing_massive data_source small_loss flow_data_reduction scheme long_time_data relevant_information unmet_yet flow_data reduction sample_data suspicious_flow_diagnosis, 'Social good'
812,vmpbl vulnerable_functions vulnerabilities__identifying vulnerabilities open_source_code potential_vulnerable_patched functions function_pairs uses_functions false_positive_rate lower_identifying_accuracy possible_vulnerable_functions safe_functions patch_file patch_knowledge_database requires_operators generally_hide vulnerability_types exact_location effectively_identify_vulnerable function_types binary_comparison_technique patch_files vmpbl__compared significantly_reduce enhance_identifying searching_source_program analyzing_source_files, 'Healthcare'
813,efficient_authentication_method subsequent_phase effectively_resist hand_shaking_authentication lstm_dominates superior_performance robust_classifier adding_samples training_expands_dynamically hand_shaking user_behavior actions_dozens shake_phones_twice training_samples leading_role require_users novel_authentication_method finely_combines cold_start_phase machine_learning_model user_experience lstms_performance_improves mobile_phone online_adjust_weights plays ensemble_authentication_model algorithm_performs online_dlos, 'Social good'
814,disclose_weaknesses common_learning_techniques learning_rngs test_pseudo_random expected_behavior multiple_prngs testing_rngs cryptographic_protocols_based developed_tester approach_allows testing_random_number generators__rngs machine_learning wrongly_considered random_numbers art_cluster commonly_used_test suite_dieharder random_numbers, 'Social good'
815,generating_ontology machine_learning_based methods attack_detection machine_ml novel_approach specific_data automatic_attack_detection deep_learning novel_ontology_format generalized_machine_processable language ml_methods suffer neural_network_embeddings cyber_security machine_learning_methods latent_representation_learned manual_ontology_built cyber_security downstream_works neural_networks downstream_works intelligent_intrusion_detection learned_ontology security_expert widely_investigated rarely_discussed entire_intelligent_ontology, 'Social good'
816,evade_detection art_detection_approach discover_families compare_helios collect_common_n grams identify_domain_names detect_domain_names domain_generation_algorithms dgas evaluate_helios detection_approach_based n_grams_based dga_generated_according easy_readability helios_lies domain_names approach_performs botmaster_registers accurately_identify_domain names_generated known_dgas control__cc servers large_number, 'Social good'
817,identify_modified_variants used_behavioral_reports iterative_approach machine_learning_algorithms optimal_classification_accuracy current_evolving_status machine_learning_classification algorithms metamorphic_techniques learning_algorithms ransomware_based main_parts avoid_detection machine_learning_classification classification_accuracy accurately_detect_variants ransomware_samples data_set_includes evaluated_classification_accuracy identify_optimum_behavioral attributes_used changing_behavior detection_techniques ransomware__attackers classification behavioral_attributes newest_ransomware_samples available__providing,'Computational biology'
818,investment_companies quarterly_log_return stock_recommendation recommends_stocks selected_stocks standard_poors equally_weighted mean_variance model_stock_indicators conducting_portfolio_allocation methods cumulative_returns frequently_used_machine good_explanatory_power select_representative_stock indicators lowest_mean_square error single_stock_selection strategy stocks_dynamically sharpe_ratio basic_idea rolling_window rank_stocks practical_scheme, 'Social good'
819,stronger_tool approach_creates_promises ensemble_framework ensemble_learning_algorithm draws analyze_attitudes computationally_identify sentiment_algorithms majority_rule harnessing_emotion categorize_opinions_expressed amazon__yelp classification_algorithms widely_used_sentiment analysis_algorithms textblob_opinionfinder approach_based predictive_analytics_framework marketing__finance politics ensemble_algorithms_outperformed individual_sentiment_algorithms algorithm__creating include_tweets multivariate_regression reviews_analyzed particular_topic stanford_nlp ensemble_model, 'Social good'
820,supervised_learning_method noisy_label sentiment_analysis parallel_implementation future_works social_network training_data volume__rapidly changing_language_style community_detection_procedure spark_framework problems_based baseline_significantly approach graph_structure emoticons_outperform label_propagation_algorithm promising_branch taking_advantage, 'Social good'
821,securing_machine_learning classifiers classifier_approximation intrusion_attacks wildcard_matching efficient_cryptographic_program obfuscation_techniques_turn efficient_cryptographic_program obfuscators_exist proposing_classifier_approximations machine_learning_metric small_class approximating_classifier resulting_classifiers range_membership_classifiers parameters_obfuscated useful_tool construct_non_trivial classifiers efficient_cryptographic_obfuscator matching_type classifier known_cryptographic_program obfuscators, 'Social good'
822,statistical_parameters_took network_layer novice_simulation veteran_simulation hardly_distinguish_ddos datasets user_traffic_behavior common_distributions_together gaussian_distribution good_accuracy legitimate_users threshold_methods behavior_based_method data_mining flash_crowds fc pareto_distribution discriminating_distributed_denial addition__compared method__whats challenging_problem traffic_abnormalities considered__novice simulation extensive_analysis, 'Social good'
823,flow_level_features precisely_detect_unknown applications unsupervised_methods framework_based inexpensive_classification network_traffic_classification technique unlabeled_flows tri_training method hand__obtaining excellent_performance data_sets difficult__time classification_performance produce_unknown_traffic frequently_disappointing extend_labeled_flows large__representative training_data art_approaches traffic_traces effectively_exploit_unlabeled flows network_traffic_classification fully_labeled independent_clusterings, 'Social good'
824,different_distributions classification_performance_relays particular_distance_function labeled_instances designing_distance_functions supervised_learning_algorithms graph_based_semi supervised_learning identify_classes significant_features novel_approach called_gead grammatical_evolution learning_demands data_sets baseline_manually_designed ones_different_predictive measures particular__graph based_models_grant expensive__semi ssl_methods prove graph_based_ones statistical_model_parameters classify_instances distances_similarities prior_knowledge automatic_data_classification functions public_data_sets significantly_outperform, 'Social good'
825,geek various_applications rbf majority_class known_kernel_functions complex_kernel_functions grid_search_method grammatical_evolution_approach specific_problem geek_kernels geek_kernel_functions support_vector_machines standard_kernel_functions grammatical_evolution grammar_composed standard_rbf polynomial data_sets moreover kernel_methods functions_geek uses known_kernels kernel_function general_statistically_similar proper_choice properly_imbalanced_classification problems__whilst parameters_optimized, 'Social good'
826,mtpgraph efficiently_used predicted_performance information_technologies rapid_development healthcare_data scenarios validate_mtpgraph patient_temporal_profile graph directly_used conduct_related_medical prediction unified_representation generated_coefficient improved_significantly approach_consists algorithm_trapriori heterogeneity__sparsity healthcare_systems integrative_data_driven medical_prediction approach_medical_temporal_profilraph mtpgraph clinical_data executing_medical_risk patient_ehrs patient_electronic_health records__ehr obtain_temporal_feature graphs conducts_personalized_medicine, 'Social good'
827,health health_monitoring mobile_context hierarchical_classifiers accurately_recognize_users physical_activity activity_recognition_based effective_pattern_combination algorithm_based good_performance hierarchical_model single_layer_classifier model wide_range mobile_devices confusion_ratio inertial_positioning activity_recognition_model activity_recognition, 'Social good'
828,selective_ensemble_learning algorithm_based making_decision effectively_improve extreme_learning_machine elm optimization_technique single_hidden_layer feedforward_neural_networks larger_weights base_classifiers overfitting__ensemble approach generalization_ability classification_accuracy differential_evolution de fast_learning_speed classification_problem single_suffers effectively_resolve ensemble_learning_model widely_used, 'Social good'
